Ticker,Date/Time,Open,High,Low,Close,Volume,OpenInt,OpenInt
ACES,11/21/2022 09:55:00,570.00,570.00,565.00,570.00,203600,7205500,7205500
ACES,11/21/2022 10:00:00,570.00,570.00,560.00,565.00,4727500,-147353024,-147353024
ACES,11/21/2022 10:05:00,565.00,570.00,560.00,570.00,2472600,934024512,934024512
ACST,11/21/2022 09:00:00,180.00,180.00,178.00,178.00,77800,-13210400,-13210400
ACST,11/21/2022 09:05:00,179.00,180.00,179.00,179.00,107200,18473400,18473400
ACST,11/21/2022 09:10:00,180.00,180.00,180.00,180.00,60000,7164000,7164000
ACST,11/21/2022 09:20:00,180.00,180.00,179.00,179.00,458200,-82471000,-82471000
ACST,11/21/2022 09:25:00,180.00,180.00,180.00,180.00,2000,360000,360000
ACST,11/21/2022 09:30:00,179.00,179.00,179.00,179.00,10000,-1790000,-1790000
ACST,11/21/2022 09:35:00,179.00,179.00,179.00,179.00,5000,-895000,-895000
ACST,11/21/2022 09:45:00,179.00,179.00,179.00,179.00,11000,-1969000,-1969000
ACST,11/21/2022 09:50:00,179.00,179.00,179.00,179.00,5000,-895000,-895000
ACST,11/21/2022 09:55:00,180.00,180.00,179.00,179.00,300000,36050000,36050000
ACST,11/21/2022 10:00:00,180.00,180.00,179.00,180.00,1313400,207692000,207692000
ACST,11/21/2022 10:05:00,181.00,181.00,181.00,181.00,1300,235300,235300
ADCP,11/21/2022 09:00:00,74.00,74.00,73.00,74.00,142900,10354100,10354100
ADCP,11/21/2022 09:05:00,74.00,74.00,74.00,74.00,77500,5735000,5735000
ADCP,11/21/2022 09:10:00,73.00,74.00,73.00,74.00,59300,-2667800,-2667800
ADCP,11/21/2022 09:15:00,74.00,74.00,74.00,74.00,19300,1428200,1428200
ADCP,11/21/2022 09:20:00,73.00,74.00,73.00,73.00,461300,-32028500,-32028500
ADCP,11/21/2022 09:25:00,74.00,74.00,73.00,74.00,226600,-13278400,-13278400
ADCP,11/21/2022 09:30:00,73.00,74.00,73.00,74.00,70800,-5065500,-5065500
ADCP,11/21/2022 09:35:00,73.00,74.00,73.00,74.00,1500,-36000,-36000
ADCP,11/21/2022 09:40:00,74.00,74.00,74.00,74.00,3100,229400,229400
ADCP,11/21/2022 09:45:00,74.00,74.00,73.00,74.00,55600,2423900,2423900
ADCP,11/21/2022 09:50:00,74.00,74.00,74.00,74.00,100,7400,7400
ADCP,11/21/2022 09:55:00,73.00,73.00,73.00,73.00,52300,-3817900,-3817900
ADCP,11/21/2022 10:00:00,74.00,74.00,73.00,73.00,18100,163400,163400
ADCP,11/21/2022 10:05:00,74.00,74.00,73.00,73.00,123600,-8905200,-8905200
ADES,11/21/2022 09:00:00,7775.00,7950.00,7775.00,7825.00,13500,-33485000,-33485000
ADES,11/21/2022 09:05:00,7825.00,7850.00,7825.00,7825.00,1100,-770000,-770000
ADES,11/21/2022 09:10:00,7825.00,7825.00,7825.00,7825.00,4300,-782500,-782500
ADES,11/21/2022 09:15:00,7800.00,7800.00,7800.00,7800.00,4300,-24180000,-24180000
ADES,11/21/2022 09:20:00,7775.00,7775.00,7750.00,7750.00,2500,-16305000,-16305000
ADES,11/21/2022 09:25:00,7750.00,7750.00,7725.00,7725.00,2600,-20137500,-20137500
ADES,11/21/2022 09:30:00,7750.00,7775.00,7700.00,7700.00,103400,-783807488,-783807488
ADES,11/21/2022 09:35:00,7750.00,7775.00,7725.00,7725.00,1300,805000,805000
ADES,11/21/2022 09:45:00,7725.00,7725.00,7700.00,7700.00,43600,-335750016,-335750016
ADES,11/21/2022 09:50:00,7700.00,7700.00,7700.00,7700.00,100,-770000,-770000
ADES,11/21/2022 10:05:00,7700.00,7700.00,7700.00,7700.00,200,-1540000,-1540000
ADHI,11/21/2022 09:00:00,540.00,540.00,535.00,540.00,169700,263000,263000
ADHI,11/21/2022 09:05:00,540.00,540.00,535.00,535.00,50500,-23255000,-23255000
ADHI,11/21/2022 09:10:00,535.00,540.00,535.00,535.00,30800,-15940500,-15940500
ADHI,11/21/2022 09:15:00,535.00,540.00,535.00,535.00,185100,-97093504,-97093504
ADHI,11/21/2022 09:20:00,535.00,540.00,535.00,535.00,1015900,-328076480,-328076480
ADHI,11/21/2022 09:25:00,540.00,540.00,535.00,535.00,52800,-16208000,-16208000
ADHI,11/21/2022 09:30:00,540.00,540.00,535.00,535.00,174100,-74976000,-74976000
ADHI,11/21/2022 09:35:00,535.00,535.00,535.00,535.00,233500,-124922496,-124922496
ADHI,11/21/2022 09:40:00,535.00,540.00,535.00,535.00,104600,-45103500,-45103500
ADHI,11/21/2022 09:45:00,540.00,540.00,535.00,535.00,12300,-6473000,-6473000
ADHI,11/21/2022 09:50:00,540.00,540.00,535.00,535.00,16900,3213500,3213500
ADHI,11/21/2022 09:55:00,535.00,540.00,535.00,540.00,228000,-114132496,-114132496
ADHI,11/21/2022 10:00:00,540.00,540.00,535.00,535.00,16700,6653000,6653000
ADHI,11/21/2022 10:05:00,540.00,540.00,540.00,540.00,4400,2376000,2376000
ADMF,11/21/2022 09:00:00,9250.00,9300.00,9250.00,9300.00,5100,6520000,6520000
ADMF,11/21/2022 09:05:00,9275.00,9300.00,9275.00,9275.00,13900,60542500,60542500
ADMF,11/21/2022 09:10:00,9275.00,9275.00,9250.00,9250.00,5700,-25010000,-25010000
ADMF,11/21/2022 09:15:00,9250.00,9250.00,9075.00,9075.00,2600,-23890000,-23890000
ADMF,11/21/2022 09:20:00,9275.00,9275.00,9275.00,9275.00,100,927500,927500
ADMF,11/21/2022 09:30:00,9125.00,9275.00,9100.00,9275.00,600,-3627500,-3627500
ADMF,11/21/2022 09:35:00,9150.00,9275.00,9125.00,9275.00,800,1895000,1895000
ADMF,11/21/2022 09:40:00,9100.00,9100.00,9100.00,9100.00,400,-3640000,-3640000
ADMF,11/21/2022 09:45:00,9250.00,9250.00,9100.00,9100.00,1100,-8175000,-8175000
ADMF,11/21/2022 09:50:00,9250.00,9250.00,9100.00,9250.00,800,-3610000,-3610000
ADMF,11/21/2022 09:55:00,9100.00,9300.00,9100.00,9300.00,7600,64850000,64850000
ADMF,11/21/2022 10:00:00,9300.00,9850.00,9300.00,9800.00,38900,337035008,337035008
ADMF,11/21/2022 10:05:00,9750.00,9750.00,9550.00,9750.00,59300,270475008,270475008
ADMG,11/21/2022 09:00:00,156.00,156.00,156.00,156.00,1500,234000,234000
ADMG,11/21/2022 09:15:00,156.00,156.00,155.00,155.00,7200,-1084900,-1084900
ADMG,11/21/2022 09:20:00,155.00,155.00,155.00,155.00,300,-46500,-46500
ADMG,11/21/2022 09:25:00,156.00,160.00,156.00,160.00,138100,21750200,21750200
ADMG,11/21/2022 09:30:00,160.00,160.00,158.00,158.00,46500,-7358500,-7358500
ADMG,11/21/2022 09:35:00,159.00,159.00,159.00,159.00,600,95400,95400
ADMG,11/21/2022 09:45:00,158.00,158.00,158.00,158.00,25300,-3997400,-3997400
ADMG,11/21/2022 09:50:00,158.00,158.00,158.00,158.00,1000,158000,158000
ADMG,11/21/2022 09:55:00,158.00,158.00,156.00,156.00,3300,113200,113200
ADMG,11/21/2022 10:00:00,158.00,158.00,158.00,158.00,1000,158000,158000
ADMR,11/21/2022 09:00:00,1820.00,1840.00,1810.00,1820.00,939400,164100016,164100016
ADMR,11/21/2022 09:05:00,1815.00,1820.00,1805.00,1805.00,3913500,-2373389568,-2373389568
ADMR,11/21/2022 09:10:00,1805.00,1815.00,1800.00,1815.00,3210000,309787456,309787456
ADMR,11/21/2022 09:15:00,1820.00,1820.00,1810.00,1815.00,442300,-584513024,-584513024
ADMR,11/21/2022 09:20:00,1815.00,1825.00,1815.00,1825.00,286200,236085008,236085008
ADMR,11/21/2022 09:25:00,1820.00,1825.00,1820.00,1820.00,2788900,-2245326848,-2245326848
ADMR,11/21/2022 09:30:00,1820.00,1820.00,1815.00,1820.00,2871500,2226743552,2226743552
ADMR,11/21/2022 09:35:00,1820.00,1820.00,1815.00,1820.00,47500,30834500,30834500
ADMR,11/21/2022 09:40:00,1820.00,1820.00,1805.00,1810.00,767200,-1246491008,-1246491008
ADMR,11/21/2022 09:45:00,1810.00,1810.00,1775.00,1785.00,6641500,-2991488000,-2991488000
ADMR,11/21/2022 09:50:00,1790.00,1790.00,1775.00,1780.00,2095700,-2909760000,-2909760000
ADMR,11/21/2022 09:55:00,1775.00,1795.00,1775.00,1790.00,1984400,2203730432,2203730432
ADMR,11/21/2022 10:00:00,1790.00,1790.00,1785.00,1785.00,74900,-5711500,-5711500
ADMR,11/21/2022 10:05:00,1785.00,1790.00,1785.00,1785.00,213300,-50767992,-50767992
ADRO,11/21/2022 08:55:00,3610.00,3610.00,3610.00,3610.00,196500,0,0
ADRO,11/21/2022 09:00:00,3620.00,3640.00,3610.00,3620.00,4843400,-5066761216,-5066761216
ADRO,11/21/2022 09:05:00,3610.00,3620.00,3610.00,3610.00,574500,-1630023040,-1630023040
ADRO,11/21/2022 09:10:00,3610.00,3630.00,3610.00,3630.00,1130700,2852146176,2852146176
ADRO,11/21/2022 09:15:00,3630.00,3630.00,3610.00,3620.00,772900,-622035968,-622035968
ADRO,11/21/2022 09:20:00,3620.00,3630.00,3620.00,3620.00,589400,-1961803008,-1961803008
ADRO,11/21/2022 09:25:00,3620.00,3630.00,3620.00,3620.00,545900,-1973257984,-1973257984
ADRO,11/21/2022 09:30:00,3620.00,3630.00,3620.00,3620.00,131300,-325230976,-325230976
ADRO,11/21/2022 09:35:00,3620.00,3630.00,3610.00,3620.00,836400,-1926099968,-1926099968
ADRO,11/21/2022 09:40:00,3620.00,3630.00,3610.00,3630.00,493400,535600000,535600000
ADRO,11/21/2022 09:45:00,3630.00,3630.00,3620.00,3620.00,1686900,537321984,537321984
ADRO,11/21/2022 09:50:00,3620.00,3620.00,3610.00,3610.00,352900,-1002771968,-1002771968
ADRO,11/21/2022 09:55:00,3610.00,3620.00,3610.00,3610.00,127200,-363033024,-363033024
ADRO,11/21/2022 10:00:00,3610.00,3620.00,3610.00,3610.00,297600,228510016,228510016
ADRO,11/21/2022 10:05:00,3610.00,3620.00,3610.00,3620.00,434300,1402983936,1402983936
AGAR,11/21/2022 09:30:00,284.00,284.00,284.00,284.00,100,-28400,-28400
AGII,11/21/2022 09:00:00,2070.00,2070.00,2070.00,2070.00,21700,-36639000,-36639000
AGII,11/21/2022 09:05:00,2070.00,2070.00,2070.00,2070.00,62600,-129582000,-129582000
AGII,11/21/2022 09:10:00,2070.00,2070.00,2070.00,2070.00,563700,-371151008,-371151008
AGII,11/21/2022 09:15:00,2070.00,2080.00,2060.00,2070.00,841600,-836305024,-836305024
AGII,11/21/2022 09:20:00,2070.00,2100.00,2070.00,2100.00,652100,-1071756992,-1071756992
AGII,11/21/2022 09:25:00,2100.00,2110.00,2100.00,2110.00,28400,30454000,30454000
AGII,11/21/2022 09:30:00,2100.00,2110.00,2100.00,2100.00,23900,-35876000,-35876000
AGII,11/21/2022 09:35:00,2100.00,2130.00,2100.00,2130.00,292100,7969000,7969000
AGII,11/21/2022 09:40:00,2130.00,2130.00,2120.00,2120.00,61100,-83632000,-83632000
AGII,11/21/2022 09:45:00,2120.00,2140.00,2120.00,2130.00,274800,459825024,459825024
AGII,11/21/2022 09:50:00,2130.00,2160.00,2130.00,2160.00,507100,404452992,404452992
AGII,11/21/2022 09:55:00,2160.00,2170.00,2150.00,2170.00,186100,268560000,268560000
AGII,11/21/2022 10:00:00,2160.00,2160.00,2140.00,2150.00,186300,-188156992,-188156992
AGII,11/21/2022 10:05:00,2150.00,2160.00,2140.00,2150.00,597400,-517897984,-517897984
AGRO,11/21/2022 09:00:00,530.00,535.00,520.00,525.00,1074500,-460841984,-460841984
AGRO,11/21/2022 09:05:00,525.00,530.00,525.00,530.00,508600,179763488,179763488
AGRO,11/21/2022 09:10:00,530.00,530.00,525.00,530.00,111100,48438500,48438500
AGRO,11/21/2022 09:15:00,530.00,535.00,525.00,535.00,221800,-2753000,-2753000
AGRO,11/21/2022 09:20:00,530.00,535.00,530.00,530.00,115400,-38584000,-38584000
AGRO,11/21/2022 09:25:00,535.00,535.00,530.00,535.00,13200,4506000,4506000
AGRO,11/21/2022 09:30:00,535.00,540.00,530.00,535.00,977800,75231496,75231496
AGRO,11/21/2022 09:35:00,535.00,535.00,530.00,530.00,335600,-35960500,-35960500
AGRO,11/21/2022 09:40:00,535.00,535.00,530.00,530.00,252100,118366000,118366000
AGRO,11/21/2022 09:45:00,530.00,535.00,530.00,530.00,68100,-34389000,-34389000
AGRO,11/21/2022 09:50:00,530.00,535.00,530.00,530.00,17300,-9062500,-9062500
AGRO,11/21/2022 09:55:00,530.00,535.00,530.00,535.00,74700,-38313000,-38313000
AGRO,11/21/2022 10:00:00,535.00,535.00,530.00,530.00,16000,1637500,1637500
AGRO,11/21/2022 10:05:00,530.00,530.00,530.00,530.00,20200,-10706000,-10706000
AGRS,11/21/2022 09:00:00,99.00,100.00,98.00,99.00,80300,2208100,2208100
AGRS,11/21/2022 09:05:00,99.00,100.00,99.00,100.00,271700,25151300,25151300
AGRS,11/21/2022 09:10:00,100.00,101.00,100.00,101.00,319300,-24312100,-24312100
AGRS,11/21/2022 09:15:00,101.00,101.00,100.00,100.00,392900,-32249900,-32249900
AGRS,11/21/2022 09:20:00,100.00,100.00,99.00,100.00,206700,20570500,20570500
AGRS,11/21/2022 09:25:00,101.00,102.00,100.00,101.00,346000,24266700,24266700
AGRS,11/21/2022 09:30:00,101.00,103.00,101.00,102.00,2235300,144161488,144161488
AGRS,11/21/2022 09:35:00,102.00,103.00,102.00,102.00,1325700,65332000,65332000
AGRS,11/21/2022 09:40:00,102.00,108.00,102.00,105.00,11962600,538126976,538126976
AGRS,11/21/2022 09:45:00,106.00,109.00,106.00,108.00,15745200,-188600912,-188600912
AGRS,11/21/2022 09:50:00,108.00,108.00,107.00,108.00,4024300,-89200800,-89200800
AGRS,11/21/2022 09:55:00,108.00,110.00,107.00,109.00,9328200,294236224,294236224
AGRS,11/21/2022 10:00:00,109.00,109.00,104.00,106.00,13099900,-605470144,-605470144
AGRS,11/21/2022 10:05:00,106.00,106.00,105.00,106.00,1384500,99160304,99160304
AHAP,11/21/2022 09:00:00,85.00,86.00,83.00,84.00,482100,-38199400,-38199400
AHAP,11/21/2022 09:05:00,84.00,85.00,84.00,84.00,114400,-9592700,-9592700
AHAP,11/21/2022 09:10:00,85.00,85.00,84.00,85.00,313100,25768500,25768500
AHAP,11/21/2022 09:15:00,85.00,85.00,85.00,85.00,17600,1496000,1496000
AHAP,11/21/2022 09:20:00,85.00,85.00,84.00,84.00,16600,-1124000,-1124000
AHAP,11/21/2022 09:25:00,84.00,85.00,84.00,84.00,27100,1272600,1272600
AHAP,11/21/2022 09:30:00,85.00,85.00,84.00,85.00,108700,-5328300,-5328300
AHAP,11/21/2022 09:35:00,85.00,85.00,84.00,84.00,4200,-335900,-335900
AHAP,11/21/2022 09:40:00,85.00,85.00,85.00,85.00,2200,187000,187000
AHAP,11/21/2022 09:45:00,85.00,85.00,84.00,84.00,11800,-382800,-382800
AHAP,11/21/2022 09:50:00,84.00,85.00,84.00,84.00,186300,-15632300,-15632300
AHAP,11/21/2022 09:55:00,84.00,84.00,84.00,84.00,59300,-4981200,-4981200
AHAP,11/21/2022 10:00:00,85.00,85.00,84.00,84.00,210300,-15755500,-15755500
AHAP,11/21/2022 10:05:00,84.00,85.00,84.00,84.00,43000,-3595100,-3595100
AIMS,11/21/2022 09:00:00,222.00,222.00,222.00,222.00,100,22200,22200
AIMS,11/21/2022 09:25:00,222.00,222.00,222.00,222.00,400,-88800,-88800
AIMS,11/21/2022 09:30:00,222.00,222.00,222.00,222.00,400,-88800,-88800
AISA,11/21/2022 09:00:00,172.00,174.00,172.00,173.00,295300,7972500,7972500
AISA,11/21/2022 09:05:00,173.00,173.00,172.00,172.00,406400,-70302200,-70302200
AISA,11/21/2022 09:10:00,172.00,172.00,171.00,172.00,134000,-14608300,-14608300
AISA,11/21/2022 09:15:00,173.00,173.00,173.00,173.00,9900,1712700,1712700
AISA,11/21/2022 09:20:00,172.00,173.00,172.00,172.00,37900,-6484300,-6484300
AISA,11/21/2022 09:25:00,172.00,172.00,172.00,172.00,207800,-35741600,-35741600
AISA,11/21/2022 09:30:00,171.00,173.00,171.00,173.00,350600,-50506300,-50506300
AISA,11/21/2022 09:35:00,172.00,172.00,172.00,172.00,28300,-4867600,-4867600
AISA,11/21/2022 09:40:00,172.00,172.00,172.00,172.00,12900,-2218800,-2218800
AISA,11/21/2022 09:45:00,172.00,172.00,171.00,171.00,70700,-12159400,-12159400
AISA,11/21/2022 09:50:00,172.00,172.00,172.00,172.00,10700,1806000,1806000
AISA,11/21/2022 09:55:00,172.00,172.00,172.00,172.00,97300,-16735600,-16735600
AISA,11/21/2022 10:00:00,173.00,173.00,172.00,172.00,21500,-2835500,-2835500
AISA,11/21/2022 10:05:00,172.00,172.00,172.00,172.00,45000,7740000,7740000
AKKU,11/21/2022 09:00:00,50.00,50.00,50.00,50.00,1100,55000,55000
AKKU,11/21/2022 09:30:00,50.00,50.00,50.00,50.00,100,5000,5000
AKPI,11/21/2022 09:00:00,1365.00,1365.00,1365.00,1365.00,5000,-3003000,-3003000
AKPI,11/21/2022 09:05:00,1365.00,1365.00,1305.00,1305.00,29300,-39627000,-39627000
AKPI,11/21/2022 09:10:00,1380.00,1380.00,1380.00,1380.00,100,138000,138000
AKPI,11/21/2022 09:25:00,1380.00,1380.00,1380.00,1380.00,1100,1518000,1518000
AKPI,11/21/2022 09:30:00,1380.00,1380.00,1380.00,1380.00,3000,4140000,4140000
AKPI,11/21/2022 09:35:00,1355.00,1355.00,1350.00,1350.00,2000,-2702500,-2702500
AKPI,11/21/2022 09:40:00,1350.00,1350.00,1350.00,1350.00,200,270000,270000
AKPI,11/21/2022 09:45:00,1350.00,1350.00,1350.00,1350.00,100,135000,135000
AKPI,11/21/2022 10:05:00,1355.00,1355.00,1335.00,1335.00,15100,-20207500,-20207500
AKRA,11/21/2022 09:00:00,1365.00,1370.00,1350.00,1355.00,624600,-172378992,-172378992
AKRA,11/21/2022 09:05:00,1355.00,1355.00,1350.00,1350.00,90500,-62665000,-62665000
AKRA,11/21/2022 09:10:00,1355.00,1355.00,1350.00,1350.00,20500,8572000,8572000
AKRA,11/21/2022 09:15:00,1355.00,1355.00,1350.00,1355.00,242800,237024000,237024000
AKRA,11/21/2022 09:20:00,1355.00,1365.00,1350.00,1355.00,5156600,1957006976,1957006976
AKRA,11/21/2022 09:25:00,1355.00,1360.00,1350.00,1350.00,1766100,-1501958400,-1501958400
AKRA,11/21/2022 09:30:00,1355.00,1370.00,1355.00,1360.00,6943000,3017767424,3017767424
AKRA,11/21/2022 09:35:00,1360.00,1365.00,1355.00,1365.00,650900,-208676016,-208676016
AKRA,11/21/2022 09:40:00,1365.00,1370.00,1360.00,1365.00,244700,219826512,219826512
AKRA,11/21/2022 09:45:00,1365.00,1370.00,1365.00,1365.00,707300,-605636992,-605636992
AKRA,11/21/2022 09:50:00,1365.00,1370.00,1365.00,1365.00,87400,-99882496,-99882496
AKRA,11/21/2022 09:55:00,1365.00,1370.00,1365.00,1365.00,68000,21503000,21503000
AKRA,11/21/2022 10:00:00,1370.00,1375.00,1365.00,1370.00,611400,-2537496,-2537496
AKRA,11/21/2022 10:05:00,1370.00,1370.00,1365.00,1370.00,201800,196561008,196561008
AKSI,11/21/2022 09:05:00,292.00,292.00,292.00,292.00,300,-87600,-87600
AKSI,11/21/2022 09:15:00,296.00,296.00,292.00,296.00,16400,1894400,1894400
AKSI,11/21/2022 09:25:00,296.00,296.00,292.00,292.00,5400,951600,951600
AKSI,11/21/2022 09:45:00,296.00,296.00,296.00,296.00,200,59200,59200
ALDO,11/21/2022 09:00:00,840.00,840.00,840.00,840.00,2200,-1848000,-1848000
ALDO,11/21/2022 09:05:00,840.00,845.00,840.00,845.00,7900,-3266000,-3266000
ALDO,11/21/2022 09:10:00,845.00,845.00,845.00,845.00,100,-84500,-84500
ALDO,11/21/2022 09:20:00,845.00,850.00,845.00,850.00,4800,-3378000,-3378000
ALDO,11/21/2022 09:25:00,850.00,850.00,840.00,840.00,10300,4530000,4530000
ALDO,11/21/2022 09:30:00,840.00,840.00,840.00,840.00,12600,-10584000,-10584000
ALDO,11/21/2022 09:35:00,840.00,840.00,840.00,840.00,2500,2100000,2100000
ALDO,11/21/2022 09:40:00,830.00,835.00,830.00,835.00,2500,1255000,1255000
ALDO,11/21/2022 09:50:00,835.00,835.00,830.00,835.00,13300,-5382000,-5382000
ALDO,11/21/2022 10:00:00,830.00,830.00,830.00,830.00,5300,-4399000,-4399000
ALKA,11/21/2022 09:00:00,270.00,270.00,270.00,270.00,300,27000,27000
ALKA,11/21/2022 10:00:00,272.00,274.00,272.00,274.00,200,200,200
ALMI,11/21/2022 09:10:00,278.00,278.00,278.00,278.00,400,-111200,-111200
ALMI,11/21/2022 09:15:00,278.00,278.00,276.00,276.00,7200,-2001200,-2001200
ALMI,11/21/2022 09:20:00,274.00,286.00,274.00,286.00,600,-108400,-108400
ALMI,11/21/2022 09:30:00,286.00,286.00,286.00,286.00,300,85800,85800
ALMI,11/21/2022 09:35:00,286.00,286.00,286.00,286.00,100,28600,28600
ALMI,11/21/2022 09:45:00,286.00,286.00,286.00,286.00,2400,686400,686400
ALMI,11/21/2022 09:50:00,282.00,282.00,282.00,282.00,100,28200,28200
ALMI,11/21/2022 09:55:00,280.00,280.00,280.00,280.00,2600,560000,560000
ALTO,11/21/2022 09:00:00,144.00,145.00,143.00,143.00,700,-71800,-71800
ALTO,11/21/2022 09:05:00,145.00,145.00,145.00,145.00,1100,159500,159500
ALTO,11/21/2022 09:10:00,143.00,143.00,143.00,143.00,400,28600,28600
ALTO,11/21/2022 09:15:00,143.00,143.00,143.00,143.00,300,42900,42900
ALTO,11/21/2022 09:35:00,143.00,143.00,140.00,140.00,48100,-6621300,-6621300
ALTO,11/21/2022 09:40:00,140.00,141.00,140.00,141.00,10000,1406000,1406000
ALTO,11/21/2022 09:45:00,142.00,142.00,142.00,142.00,200,28400,28400
ALTO,11/21/2022 09:50:00,142.00,142.00,142.00,142.00,200,28400,28400
ALTO,11/21/2022 10:00:00,142.00,142.00,142.00,142.00,300,42600,42600
AMAG,11/21/2022 09:00:00,364.00,364.00,364.00,364.00,2800,-1019200,-1019200
